,0,1,2,mpg
84,0.007254552067945039,0.06954132281171356,-0.0774071048532057,27.0
85,0.008770500824233819,0.036608510955908065,0.06503347921018722,13.0
86,0.008658397223033675,0.05187413225182445,0.051303519189994894,14.0
87,0.008436033460234004,0.037251909909443784,0.06307935152363317,13.0
88,0.006384128814944451,0.02364980117005608,0.058021343395884585,14.0
89,0.008088346995082431,0.042638345739085724,0.055132408989578316,15.0
90,0.013045992196574596,0.0452562043779101,0.08998285597685499,12.0
91,0.011031846033998512,0.043526338128221334,0.0777568147046632,13.0
92,0.009217899597687913,0.03514093113254935,0.06976945107924819,13.0
93,0.007032794795172823,0.02262435833558714,0.06351625358390403,14.0
94,0.01333787566633969,0.05087948409378384,0.08753211243134885,13.0
95,0.014000517468991586,0.049732347306959905,0.09326477860915643,12.0
96,0.010311575050558167,0.05565247115358438,0.06112018475603284,13.0
97,-0.0009661052851660782,0.011185094284820648,0.01649822709312394,18.0
98,-0.0017861961233192778,-0.0026441938925120573,0.022755038845942148,16.0
99,-0.0007406199130766529,0.016567950669894617,0.014247967899311677,18.0
100,-0.0008749302843438829,0.011876394685482088,0.018009435080700992,18.0
101,-0.001315540320488552,0.016636108255034563,0.009100766903479008,23.0
102,-0.004277474777145922,-0.0007929077250404819,-0.05640095880670063,26.0
103,0.010115581261264711,0.02310158194768045,0.0874181212351644,11.0
104,0.011460323462548834,0.03667535449532191,0.08557181079681409,12.0
105,0.009947596677797333,0.033541820502502914,0.0760323038455503,13.0
106,0.010035252689595908,0.038717549064824185,0.07193128106487529,12.0
107,-7.164833899842573e-05,0.026158548625053082,0.011351007016902072,18.0
108,0.006208576295097177,0.03586014656000416,-0.0717638552793116,20.0
109,-0.009015606806691752,-0.01116174833242205,-0.02238277360816942,21.0
110,0.008994283537583228,0.057130090407009795,-0.06899921679571136,22.0
111,0.0096330924456782,0.08458970891300735,-0.08676996933627076,18.0
112,-0.008422578153823503,-0.0020298317307907055,-0.026490447877503952,19.0
113,-0.0007609681379544523,0.036278915750953045,-0.0043989392820078296,21.0
114,0.0018311481246633722,0.045340462908809595,-0.05168556791058867,26.0
115,0.008615389873309705,0.03672297477188246,0.06472430250994135,15.0
116,0.01341555949548615,0.06631978892394924,0.07406880235742334,16.0
117,-0.0033803057501524242,0.012601481550323847,-0.06188367935752837,29.0
118,0.0018189020003490986,0.04603635554098149,-0.0512094450296522,24.0
119,0.004114229737012778,0.056702987193443945,-0.04430395910684442,20.0
120,0.0033926429615059473,0.04204918098703479,-0.038140413474775224,19.0
121,0.008817045595743382,0.05783452628681098,0.048267042750768395,15.0
122,0.004437658469536777,0.056289655269117576,-0.042030480761091324,24.0
123,0.015947895209176947,0.08094292368133393,-0.04004872956854484,20.0
124,0.009891973835197342,0.056485254696225236,0.05706865311603516,11.0
125,-0.0003920094055197835,0.0002736009930804097,0.01474242212178802,20.0
126,-0.40421652863127805,0.04117383040713381,0.030512315073653564,21.0
127,0.00020447708952256238,0.0059235653914777465,0.01557122818966544,19.0
128,0.00032014856584253144,-0.005149739359289837,0.02569620372694493,15.0
129,0.006273045691505564,0.026741454749358226,-0.07776953677538671,31.0
130,-0.005211366354414942,0.003712571429509396,-0.02226289951313707,26.0
131,0.0040020910468238444,0.009919462998350984,-0.08047252090449002,32.0
132,-0.005288877263432313,-0.0010664640497545616,-0.018240296733050727,25.0
133,0.001169229457530682,-0.007653740808383329,0.03348347169404217,16.0
134,7.069135616990256e-05,-0.015493742413306847,0.03208366925293391,16.0
135,0.0010017048813541463,-0.0024753466716054624,0.027201207901149885,18.0
136,0.008097466590592139,0.016555836762584382,0.061762926619300176,16.0
137,0.009391893245733855,0.009287780169491026,0.07786431249091505,13.0
138,0.009448243089848068,0.019207243801948354,0.06929233399450176,14.0
139,0.007112512127744241,-0.0036663485142096144,0.07079425192100251,14.0
140,0.00693714816405805,0.00283922030503109,0.06430212040287582,14.0
141,0.0017776233774257266,0.025997615815524715,-0.050228907773140104,29.0
142,0.0019250671620431978,0.03606587604971416,-0.05734869034254763,26.0
143,0.003831284738793572,0.0429647636590422,-0.04927487992297256,26.0
144,0.008012858093436239,0.050209202244747946,-0.08384252178619427,31.0
145,0.006406085170114337,0.02646524274909089,-0.07631964382089575,32.0
146,-0.004368793240305486,0.02281968760364824,-0.032470907448669956,28.0
147,0.002388120346131384,0.03529975094545793,-0.05337935735652286,24.0
148,0.004465801546892314,0.04771839634054227,-0.04782681690345759,26.0
149,0.011863435362236614,0.05874516517904578,-0.06366840811110264,24.0
150,0.011008832530292566,0.054883824818267514,-0.06686283413214647,26.0
151,0.0015123514501519171,0.03150128282362444,-0.056617688523030445,31.0
152,0.0018079056452617805,-0.00704271809689434,0.023105544084534885,19.0
153,0.002570643990910415,-0.008023234240738548,0.02977386572980898,18.0
154,-0.0024468504826588525,-0.05142076339036038,0.03014298623518442,15.0
155,-0.0015197149994460634,-0.036809787675681695,0.025097565768460145,15.0
156,0.014043013934097882,0.024942102239945384,0.08542578597516312,16.0
157,0.010389945919237913,0.004211785090818097,0.07534263276060497,15.0
158,0.009588897185088477,-0.000628224593681719,0.07227009218824512,16.0
159,0.011313398719299473,0.007350655643418516,0.07918623156018,14.0
160,-0.0016538722866809349,-0.05420232965711282,0.035971899684914384,17.0
161,0.0009898013092003101,-0.03226982366696389,0.03785624290756484,16.0
162,0.00032010412742429544,-0.03564994807320283,0.03605889772560883,15.0
163,-9.788258874936872e-05,-0.036112741348441536,0.032723899096384276,18.0
164,0.0024897043502261676,0.0029586241445382715,0.01978009893374351,21.0
165,0.0071729996945810335,0.015016433395727594,0.04246635840716406,20.0
166,0.009160868916133103,0.02856369270321267,0.04651471810946579,13.0
167,0.010908158075852218,0.040827998135350485,-0.06996593158020255,29.0
168,-0.004042541346321665,-0.012507766264940334,-0.014451160340342306,23.0
169,0.0012583327681357638,-0.005041557151205029,0.01789195875895076,20.0
170,-0.005602287584029668,-0.025310288360525762,-0.01502210351138243,23.0
171,0.014941046980824609,0.05979211005928933,-0.05627374904091235,24.0
172,0.00265386776804627,0.015049643918450484,-0.04910586255947245,25.0
173,0.011052066710895581,0.030107656106353155,-0.06039142996617186,24.0
174,0.0019747500644715353,0.007339487752180957,0.010917758757031487,18.0
175,0.0045207080489314405,0.038441373252103436,-0.05452812519627236,29.0
176,0.0008181404450487286,-0.01542116502467182,0.02325828409220716,19.0
177,0.005449524934166595,0.02557912033434926,-0.037860961323100316,23.0
178,0.00405999149198973,0.006700948024763956,-0.03227158516982192,23.0
179,0.006507934094895342,0.028550901063530195,-0.03277080799308232,22.0
180,0.007020190255813145,0.03879801368575737,-0.037736001899019704,25.0
181,0.008568130948383282,0.02985514419141047,-0.07707279536252715,33.0
182,0.005408049500679218,0.011590146122425406,-0.04074985437590015,28.0
183,0.003695229680088863,0.0008110249526728521,-0.04361206898334519,25.0
184,-0.0010751831061548826,-0.004729824271235345,-0.01388292090251317,25.0
185,-0.005027616503260141,-0.027539686261892325,-0.02443322499478847,26.0
186,0.005005290652060907,0.014779215552190268,-0.04614943152727016,27.0
187,0.011305440757878978,0.0030828241292164666,0.06746826386060129,17.5
188,0.011480210140376614,0.003282096147094848,0.06872292679765209,16.0
189,0.00985821338188292,-0.003331124062215304,0.06306479527329353,15.5
190,0.01219183401273152,0.00504300062401304,0.07342699463104001,14.5
191,0.0033779110812347424,-0.012534775950105692,0.024555103276138412,22.0
192,0.004847382429616549,-0.005249561348763968,0.029761595011920747,22.0
193,0.0004027545077948613,-0.030572144641064506,0.017801032255507474,24.0
194,0.0010268014592000187,-0.03083181322346284,0.02324681247375438,22.5
195,-0.010088112555158095,-0.0655604411758737,-0.029220275622768375,29.0
196,-0.009530892326661806,-0.06535556484030254,-0.025287009612895824,24.5
197,0.005356433737644468,0.025806843172433768,-0.05240147940364152,29.0
198,0.009693844706468105,0.01983445132341739,-0.07499626223718063,33.0
199,0.0019522328401535582,-0.03492626784424281,0.0322540824374831,20.0
200,-0.0011227035266300526,-0.06311440067762303,0.034719986758168335,18.0
201,0.0037813940961907923,-0.021706577050450638,0.03515444555220843,18.5
202,0.0014241032094035422,-0.033058299335440224,0.028557371365072932,17.5
203,0.007178127682413565,0.043896123891964886,-0.05378349808773042,29.5
204,0.010436899429735217,0.022185768234556872,-0.07243586206614572,32.0
205,0.011520029633822228,0.026540941427339492,-0.06808586899995943,28.0
206,8.756479524488698e-05,0.006644978008936835,-0.01421869620135383,26.5
207,0.006910433633419132,0.006091903259825524,-0.0257176719904468,20.0
208,0.010809873023891964,0.0029462803931083084,0.06438146559807166,13.0
209,0.00094978945514776,-0.048644939839860415,-0.023882504128235046,19.0
210,0.01728012687673285,0.030155459103279412,-0.031279784051657565,19.0
211,0.01027886417719247,-0.0063522144133748145,0.0068346514034442534,16.5
212,0.013281999066874921,0.010196358907678208,0.07606173826773481,16.5
213,0.01261765270851278,0.012911777839625374,0.0703644864073849,13.0
214,0.008631605737848899,-0.012411596284424294,0.06137602281594574,13.0
215,0.009683582820258621,-0.0029829628048855185,0.06127769584061344,13.0
216,0.010295116847130378,-0.0020210039627412122,-0.06743511459301746,31.5
217,-0.0011999114013720898,-0.012539316910989303,-0.02288046387946329,30.0
218,0.001716136672886489,-0.022839215646339724,-0.05296433127343523,36.0
219,-0.0013812927509202072,-0.019407909739584474,-0.018795751713549337,25.5
220,0.011573413764968015,0.013289568066806241,-0.07116350969922593,33.5
221,0.012198737231986743,-0.001569914051802237,0.06361468578699796,17.5
222,0.005487472175955241,-0.05941857766981804,0.0619929989594691,17.0
223,0.011717092348444782,-0.013425284413926068,0.07005908875922842,15.5
224,0.010568239448669593,-0.024823751210540392,0.07088983433683455,15.0
225,0.00437861391645209,-0.033637735936554725,0.03509365652262095,17.5
226,0.003427593818261004,-0.03754943592489769,0.031039721572129343,20.5
227,0.002941214922547891,-0.04570007342227575,0.03397983073512504,19.0
228,0.0018266177742877724,-0.056313855273187365,0.035617789264302056,18.5
229,0.015673217165940084,0.00915976421478233,0.0817037394067849,16.0
230,0.014537203501344007,0.006617531704004731,0.07427759613568165,15.5
231,0.014850527876365312,-0.0010195301519938791,0.08372299313277302,15.5
232,0.011794508377712523,-0.02133463402345242,0.0779047225808375,16.0
233,0.0062315410425352645,0.01231455688085522,-0.04929498016763749,29.0
234,-0.0006507898040207649,-0.026096140044166685,-0.0072317905490549336,24.5
235,0.0110190374501232,-0.0006530204316096814,-0.06376701300492664,26.0
236,-0.0005790002651494224,-0.02449172543578698,-0.008436359581742546,25.5
237,-0.0037755767735407194,-0.03117777445777938,-0.026023710079655725,30.5
238,-0.002585983321856694,-0.021737537526863807,-0.0257913449832681,33.5
239,0.012192508426124215,0.016609068542463655,-0.06896599263329412,30.0
240,0.007095203538601114,0.014392930775959495,-0.044986927412913304,30.5
241,0.01887193300957624,0.02857975715277272,-0.032667041713681184,22.0
242,0.009599332203344019,0.023514734534527553,-0.03490795075379502,21.5
243,0.015107168965774275,0.03770781601427221,-0.06666806213800515,21.5
244,0.00036118396203551126,-0.059840903260122175,-0.04615135796206222,43.1
245,-0.0007001389439553022,-0.01800543904153135,-0.028757733029441818,36.1
246,0.009994981242863351,-0.02050674946747899,-0.06884469623903781,32.8
247,0.011101042285483195,-0.01398879833537081,-0.06658216152552694,39.4
248,0.012756292733736253,0.006732088352535901,-0.07089068895299298,36.1
249,0.0085736247583288,-0.03590503830258519,0.05133945091072585,19.9
250,0.012436570167597218,-0.01767974193851439,0.06498248515656735,19.4
251,0.012280102797306479,-0.013343263253906149,0.059943416870506416,20.2
252,0.0024432881856089844,-0.06909979313664118,0.035442098679302696,19.2
253,0.0022100887352197967,-0.058394569490207715,0.024587444562304817,20.5
254,0.004127209001525173,-0.036410354794541716,0.020863580265642757,20.2
255,0.0007658943822784746,-0.03170119787910176,-0.007022227076763069,25.1
256,0.004071970050272342,-0.05111025609832846,0.032489651255209764,20.5
257,0.003710060223402588,-0.04983401201189688,0.02955390510180948,19.4
258,0.005434072361609186,-0.038604124457618585,0.032161735937196116,20.6
259,0.0034575897229092403,-0.04484269823216655,0.02285136351815917,20.8
260,0.0030248139920823485,-0.06525295915896472,0.0360631775500188,18.6
261,0.006606782579526234,-0.032549742669568865,0.036085373977972804,18.1
262,0.01168298811058249,-0.016000568339687476,0.05786258993889466,19.2
263,0.008119532179912584,-0.018085536513061936,0.032886672878167794,17.7
264,0.013130268698077013,0.002651045760247161,0.05328883963077908,18.1
265,0.012611532915570996,-0.023977441785549718,0.07110332637803049,17.5
266,-0.00204464768943049,-0.038300752270600424,-0.022195017057628295,30.0
267,0.01707659315374969,0.021816709704415314,-0.05236183960149328,27.5
268,0.015894990278796626,0.018849766452939645,-0.05878328729024255,27.2
269,0.0001580042557158073,-0.02126635052946362,-0.02030579603050929,30.9
270,0.01641075490236348,0.01684224891074575,-0.05304909080292319,21.1
271,-0.00015032043841633813,-0.043098440922800144,-0.004285848543948869,23.2
272,-0.000960992983987234,-0.05157436077333068,-0.002858264214574281,23.8
273,0.01590200982871488,0.01651637650922682,-0.05691243359472293,23.9
274,0.009408466113667161,-0.015698300665920654,-0.019111416488231375,20.3
275,0.013986082692774928,0.00267340865459558,-0.002048891473637597,17.0
276,0.008217362106806765,-0.013743785906210502,-0.028918861618636785,21.6
277,0.012406880488135378,-0.018017526906227967,0.0030419102586648713,16.2
278,0.006829032517894828,-0.0023795682917034278,-0.047301111035373294,31.5
279,0.013332483246731211,0.0031348991799579526,-0.06408430439937982,29.5
280,0.006632443219760291,-0.04525573201291792,0.03182378881587796,21.5
281,0.002884056688535382,-0.06835369866521944,0.023795205916135764,19.8
282,0.00028272232564567845,-0.06010405698152128,-0.0016366981446373722,22.3
283,0.0038774269759095877,-0.0697482579812063,0.03277665599564129,20.2
284,0.005587689339599542,-0.056385058533164195,0.033255761796588915,20.6
285,0.011316916433809748,-0.04838928301112166,0.0675885107469294,17.0
286,0.012984669635114902,-0.030330697107798944,0.06485123670378495,17.6
287,0.014339886736000906,-0.029648869488014727,0.07522637229380053,16.5
288,0.01169350421579161,-0.04652966100133659,0.06907322640348242,18.2
289,0.013523797597112669,-0.04675184952257116,0.08246402389595223,16.9
290,0.013481595943567033,-0.03979176636467962,0.07714179193115286,15.5
291,0.01070241946616451,-0.043763758764316756,0.058458336210261745,19.2
292,0.014679046829721692,-0.02778356929509489,0.07610097617045596,18.5
293,0.008604024742709538,-0.005064275574571523,-0.04649567779700524,31.9
294,0.015229249215212935,0.005284322054451272,-0.06658803476774194,34.1
295,0.0006046950393858091,-0.02955066238141076,-0.02465476880516468,35.7
296,0.001787675062552911,-0.03891525396424045,-0.008345204753919122,27.4
297,0.008337513865930297,-0.06685948873422891,0.002714423423062286,25.4
298,0.010108762650578286,-0.06593224193012034,0.07483768322504518,23.0
299,0.001306994384318895,-0.10602856940501659,-0.015778429882403612,27.2
300,0.0031507074555269777,-0.10547340571768239,0.055518218425729175,23.9
301,0.002366301198548217,-0.020660689070277804,-0.01895372894594029,34.2
302,0.000627633124727353,-0.03519108479235222,-0.01954473109354969,34.5
303,0.01143458718334196,-0.02982489982583285,-0.06526270378637872,31.8
304,0.00833851757049104,-0.012306188411832236,-0.042530338633773646,37.3
305,0.001281800119959185,-0.0474870746104806,-0.004270666948224871,28.4
306,0.008542422917625364,-0.006156794751735643,0.012206016418714584,28.8
307,0.007196164810475243,-0.02068809168327251,0.014310729228227796,26.8
308,0.0037708380820679643,-0.022449786106300662,-0.006733325734075165,33.5
309,0.009520575924315149,-0.023246094877964602,-0.03928126400356029,41.5
310,0.01278700909677013,-0.03691757495862498,-0.06362402942162744,38.1
311,0.0009213507756219279,-0.05117584006552409,-0.018788453930858238,32.1
312,0.015182302071714986,-0.016310585390942094,-0.06352436969340912,37.2
313,0.0018428021148813264,-0.06278045765821505,-0.001953912659687718,28.0
314,0.0005003109366628376,-0.07785372209357362,0.000240183411007221,26.4
315,-0.0010169394596057234,-0.09597526930160459,0.004334769885492021,24.3
316,0.004546382170946379,-0.08568327173790392,0.03607115280825563,19.1
317,0.008535274923148381,-0.033083475300099974,-0.038458242545467015,34.3
318,0.018146067727838867,-0.0121413380977642,-0.045314819763446576,29.8
319,0.01563373920449134,-0.02867720846863525,-0.0497596425620856,31.3
320,0.01789865495268235,-0.006299832161326339,-0.05220080081229867,37.0
321,0.017160253430510117,-0.007137264419792947,-0.05655496866508707,32.2
322,0.013905993997088868,-0.02989182567824076,-0.06168135380641247,46.6
323,0.0042359661454746305,-0.04515244950221912,0.0004789003575298104,27.9
324,0.012635362476921427,-0.04122329902375203,-0.06159451336660691,40.8
325,0.0024167654138041437,-0.08393010223319626,-0.0401815269638821,44.3
326,0.0009605233548956319,-0.10276242603150465,-0.03547257287088318,43.4
327,0.007543941436408217,-0.0730412839567415,-0.013453003286842949,36.4
328,0.005404389580187271,-0.0910938031432704,-0.012484003045454193,30.0
329,0.017451205910296592,0.007316976880912569,-0.06626490669165654,44.6
330,-0.3966240827297125,-0.00026234216362327036,-0.026553938546108984,40.9
331,0.01403834610597552,-0.030907627529897952,-0.05961909645868099,33.8
332,0.008187587256156755,-0.026828764357276418,-0.0455834996696388,29.8
333,0.025586152011741612,0.02247015508062746,-0.022382575061870497,32.7
334,0.018408114086759794,0.015388720274335306,-0.06710644243850113,23.7
335,0.010197893590202024,-0.028623393387209536,-0.02985941146359336,35.0
336,-0.3986676586755686,-0.0009755244753183738,0.019614672702344484,23.6
337,0.01544193302449332,-0.022964489520401546,-0.05594653875728192,32.4
338,0.0030380238079409116,-0.0657192179362904,-0.005368079509282394,27.2
339,0.0028623166330453407,-0.07255655516280138,-0.0006286943303536081,26.6
340,0.0048692367839893004,-0.05502585629759288,-0.0005752490758900893,25.8
341,0.009571828505814652,-0.03999667619339612,0.018885547206628606,23.5
342,0.005544234192578213,-0.04073257215804721,-0.0076732429879329735,30.0
343,0.015098020668622876,-0.030104275767576773,-0.06687831816036932,39.1
344,0.00042061427778600533,-0.06858622556584988,-0.022394861471066868,39.0
345,0.015916946601189527,-0.02315336575196312,-0.06666421323766256,35.1
346,0.015108078798041834,-0.039606883763450215,-0.058959225841982335,32.3
347,0.013213501827706586,-0.05309818821437086,-0.06183029718197187,37.0
348,0.015430511435352134,-0.03520265089937978,-0.06034678576117622,37.7
349,0.016615289677987755,-0.023503214777788523,-0.06144194063960609,34.1
350,0.0027815795548750476,-0.057337706738486684,-0.014219433710477762,34.7
351,0.001110531809999747,-0.06774254638783189,-0.017889778933725564,34.4
352,-0.0026000935031265486,-0.1088351393617364,-0.011275763600915338,29.9
353,0.011210775397655772,-0.030005715507625163,-0.03555398299675355,33.0
354,-0.3930094402516216,-0.0007415268511357311,-0.014269300648150154,34.5
355,0.0188436468821207,-0.010754365896951236,-0.05568815087027335,33.7
356,0.01680488545270194,-0.03244799389891129,-0.052707008079354176,32.4
357,0.019498592192973757,-0.016471241677470473,-0.04697511666391577,32.9
358,0.01606291158372663,-0.04706228186086754,-0.04590512613001718,31.6
359,0.007730806581358343,-0.08970526646870187,-0.011628706004827587,28.1
360,0.010862086190910482,-0.08245748383262683,0.0032468994150335628,30.7
361,0.025371761743276745,0.0011861324517082722,-0.020260781076520754,25.4
362,0.023976788858094327,-0.009546382018080819,-0.022403039177323062,24.2
363,0.008608134893969515,-0.07147918060148964,0.039052960745048826,22.4
364,0.010205842797440025,-0.1006631456891069,0.0762328926711076,26.6
365,0.006151088309740082,-0.08094877847098271,0.029022316274002646,20.2
366,0.0077454979841315484,-0.07874885224277905,0.03928452667126284,17.6
367,0.0002103768043640706,-0.11135137708959138,-0.0036089450294024914,28.0
368,0.0012437853454365382,-0.10283553031820113,-0.0031635055034624927,27.0
369,0.0013562899820147435,-0.0962292483554594,-0.007551103089579096,34.0
370,0.0034275902382292956,-0.08155776176772425,-0.004701291557875393,31.0
371,0.0038438684500298214,-0.07942197102071731,-0.002612247744002311,29.0
372,0.002559722580624785,-0.09795432485796778,0.003480595651214771,27.0
373,0.004208240712402331,-0.08479954403864771,0.004054413743835977,24.0
374,-0.4022004151210211,-0.07745697705767308,0.028545200372902948,23.0
375,0.01077584701925451,-0.049300093617134416,-0.036951889703596474,36.0
376,0.015594083448793369,-0.0537884050505764,-0.058281231255303115,37.0
377,0.016069117005418194,-0.04825124730205439,-0.05934392791164786,31.0
378,0.003832231777465223,-0.06598069327655368,-0.013734557879556573,38.0
379,0.001249064730717671,-0.08867094206043012,-0.014213805838714231,36.0
380,0.019915180080018323,-0.022178988485880645,-0.05276161471887886,36.0
381,0.019766495025886257,-0.022489482058319424,-0.05366570669295936,36.0
382,0.017516801217394937,-0.04361821671141017,-0.052433542774122585,34.0
383,0.01856878116837345,-0.025569417340978007,-0.05986554129052909,38.0
384,0.01789214233983926,-0.031668370834890026,-0.05974861173353229,32.0
385,0.017466070299314684,-0.03619357527414008,-0.059140106264059335,38.0
386,0.0074596001136584865,-0.08519642268789165,0.02650594590785516,25.0
387,0.008047889623754703,-0.09041452332162572,0.038391450263881015,38.0
388,0.005734843519326442,-0.06659216337250533,0.0009222107440915086,26.0
389,0.009615875946958438,-0.06951947355511044,0.030942680928504177,22.0
390,0.0218273214915567,-0.019680157637053684,-0.04089860690655501,32.0
391,0.006448001866867631,-0.05241141862393016,-0.005825793596396447,36.0
392,0.003646591502895945,-0.09306516981698858,0.007126053988433497,27.0
393,0.004814285488482666,-0.07740465308521728,0.0026094818539107844,27.0
394,0.0018717296767844424,-0.13120219190368174,-0.03381172730815335,44.0
395,0.0076581760028649705,-0.03979148891996675,-0.007372113603721029,32.0
396,0.0012910672325795168,-0.1027084088397744,-0.0023817378938032537,28.0
397,0.0006970902319750899,-0.11021936677601128,-0.0007165494926676969,31.0
